feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
1.7040286420547213,-0.9565925094233356,-0.6065350061075095,1.1606849994407682,-1.4837892153489232,-1.4252126893489672,0.17362639581958786,-0.025476248219484316,-0.39959554267948205,1.018618414980972,1.5189970915393833,0.46963909224236644,1.4286968596266671,-0.9322549453982968,-0.6674917958902891,1.6501167649618635,0.19349417618768242,0.6825676231081438,1.1414693315523214,1.439662522681925
-1.087946208691875,0.019094978297379446,-0.5665274662727353,0.46328666384129336,1.6256946729048343,-1.1166473471823317,-0.7875355723211298,0.6319500425926555,0.6799112131820592,-1.5018632786753874,1.2501283873451834,-0.4827633401855624,-0.21829118026356947,-1.2876740825946356,-1.3714463291212091,0.48496817690148164,-0.10130843676059448,1.3113230071932669,1.4119785608911168,-0.18944705489937472
-0.14462713879031888,-0.07274988110497442,0.9231460709752386,0.5002756636926483,1.1407634824186008,-0.7591152059699269,-1.181460145594043,1.429462301924891,-1.3973315191964952,-1.0027215129325107,1.1694847726903452,0.4840248276873688,0.13033614326091691,-1.3399315519605324,-0.9302828246024799,-1.4053267578072894,-1.0017996920661285,-1.235518773181593,-0.8602927785988155,-0.2378333129692973
0.6563184555460844,0.8202471844747083,1.0189654365219172,-0.4758145480803645,0.4819043765200766,-0.6962367018897576,0.0808223899867321,-0.46016307358119607,0.41930429399583624,0.3958473946416727,-1.0384788074069982,0.9855631723746783,0.6549573289796794,-1.4482467859104742,0.7805591320288517,0.7219958409420223,-1.014373858722081,-0.6516607373655456,-1.3740401711445338,0.4773292326138801
-0.2823533767095099,0.5529499664842207,1.0064249930559466,-1.5802352080466804,-1.0096043416520626,-1.1934405233733316,-0.33671702719551894,-0.24115262583926736,0.9911319875906835,1.202450949924717,0.2582716249500749,0.1738306170926959,-1.026236427813484,-0.025546520616328366,0.824169689674192,1.5052398033542833,-1.442028997888159,-1.2928800983269604,-1.0922005719491712,-0.39993921074270344
0.42921982962167593,1.2378755902782885,1.2797350347772005,0.9701026612476333,1.5798596616645186,0.9500000015993457,1.5861304628509507,1.59849633203151,-0.7377486506120675,0.26404250045222405,0.1111447085575427,-0.9167947380580017,1.7320910289947473,1.5846985332749282,0.8248644600200312,0.3577580320623457,1.2160308921417597,1.4679578688745571,-0.9332170051223321,1.3055319042508644
0.36594581203197174,0.6615584798925525,1.5679251344184015,-0.8994367924838705,-0.48397394223650253,0.13023987655466465,-0.6537222642726163,1.0085235304639775,-1.019192475393188,-0.8436815772511208,0.5948923236646289,1.6003954695100193,-0.7357600093629573,0.2500861414458378,-1.5355292938089895,1.5786322650997242,-1.311576855435702,0.26496960094365524,-1.1017523635899646,-0.04093026492403396
0.9067174005114093,0.8322954867959917,0.39646183743963725,0.6055247501056332,1.1103353792245265,0.80687463366216,-1.3027485866264514,-0.7263881492795643,-1.2022555168370697,-1.0435392758795359,0.4887982730139854,1.0280547111061578,-0.7055830665124724,1.327055636384357,1.4089859580295794,-0.21095402707684366,0.9295970445325206,1.1335057829362876,-1.4588575867443592,-0.08282348388824815
-1.0151199373281854,0.1635243698049395,-1.3859239326456705,-0.44576906453238474,0.18014379642259712,-0.6374888327060542,-0.08595805203518274,1.5903847678455463,-0.9645275005101318,-0.21371700220640047,-1.4265386796360995,-0.18670001717886772,0.8664165216332375,1.352288296337821,-0.9187652790405966,1.5118191364738196,-1.6418748544731294,-0.8990248006982179,-0.0025676545459999106,1.4058774290536726
0.6733425810937133,-0.8685417414379394,1.5625425032650875,-1.7610877031381325,0.0398780884071318,0.16797165194671385,0.48049381300676114,-0.6864251702106645,1.2442546548654507,0.17062471894832304,-0.8702715900705994,-0.6306979152002902,0.05584549533846954,0.0579814000494905,1.3011838974842223,0.4484006956975449,0.8575381115602907,-0.38898727490181656,-0.347221808666819,0.11643663053663353
