feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
-0.1319362509367453,-0.07378869340059148,0.930784857091197,0.47932926025279127,1.16246554171059,-0.7792453975240108,-1.1691558335007473,1.4204046259912377,-1.3765930925682268,-1.0113624958276943,1.131005885552099,0.5103857352016903,0.133804179239452,-1.3615943555800991,-0.9426656664422637,-1.403946992537498,-1.0256029652332672,-1.2368535321981462,-0.8755820193630475,-0.2681123206427219
0.18259240387158288,0.16700307562266176,1.5238089711942018,-1.6531094409765776,-1.1605554849804738,0.07915946757839852,0.5446941647582824,1.5358670613782217,-1.017210213226498,1.461110317431078,-1.7077873237022618,1.1035396279413854,-1.7270102534479077,-1.3430289005129503,-0.6582469274481277,-1.6468016196944995,1.4162275661137398,0.11255309364307339,-1.606793940134509,-0.5667886985771218
-1.0299826520570778,1.4768558638209608,-0.8577462311608212,-0.5123586397143763,-1.1352920875151942,0.0010872682459666817,1.5385730662493744,-0.9615559474122871,0.9883582028122992,0.23039643438485358,-1.1259658671475172,0.5865016744506827,0.36932346783154973,0.026788492976494115,-1.7198499782109886,1.2532967494189169,0.487305174162563,-1.590262614869101,-0.43046615752132067,-1.6058982747977675
-0.8531032919870645,-0.6217762208195916,0.5647619981195754,1.1771321013746325,0.46147824462093295,-0.1056095857091383,0.2002237284574833,-1.4366880734721248,-0.5489594930692179,-1.6416095171577534,1.2088154639324253,1.0811903347006477,-1.5747108143664963,1.6280456384783561,1.199359278166823,0.8022906918498287,-0.44653235781829914,1.1020691546645232,-1.19084288229163,-0.2542729063619369
0.4975966542622093,-1.6757509735497897,-0.5406891963900717,0.3969052536546515,0.26654231825292857,-0.23913357250765693,1.5449750329735892,-1.5652337752507919,-0.3915186429181683,-0.44461945722856666,-0.39113733754668867,-0.6228582344451714,-1.2539371424953945,1.6497690021315687,-0.1277841649905585,-0.9928094850282452,1.5016382613850479,0.3683731081658265,0.20340127681050893,0.6245003141132611
1.5530902659333061,0.5963594927569811,0.5703040617764588,0.3888918836912339,-0.45837439659178225,-0.15615572063031385,0.3418619722075802,-0.3614365854452739,-0.3498455591582884,0.25262491005311966,0.8779018578462663,0.5540823715517484,1.0451090161373489,1.729376458474284,1.3133330719973855,1.6915488873862836,-0.4334554392266415,-1.161505347839732,0.36492109679452767,-0.6900140466462754
0.4815121150136613,-0.6284831282798116,1.189573299706881,-0.9007112652733656,-0.7714205931256669,1.5161925225547392,1.516484424585436,0.8909161494701343,0.6851862642267275,0.792253146864204,-0.7470010840818504,-0.9541650553096599,-1.3303462651596276,0.09497183990183525,-0.8653450475848922,-0.002139510073002872,-1.5608149201829984,-0.4103754270503704,0.2630291424902242,-1.5442991337715115
0.7958183554862741,0.8534717314796957,0.8733248784185552,-0.2683400902843877,1.2302960901067799,-1.3384521101644264,-1.4325899795714117,-1.2829264853776128,0.412825542965749,-0.9362862623034897,-1.041474723068894,-1.5954166879415246,-1.252207619683872,-0.5360059824699573,0.7258760167567405,0.7021158742160947,0.5539145238453457,0.2666338758510047,0.962074515665499,-1.1510730268269946
0.013534608616429024,0.08618585929079332,-0.7609132062727803,1.1127943888587293,-0.016568191726587925,1.7052031078654748,0.13494488296170676,0.31645380499085624,-1.6163652031979392,0.9912489067879687,-1.1749250782097753,0.4481101969603977,1.3785238202958958,0.895235604389458,0.3113526655313353,-0.42561794885204207,-0.14402310642367616,-1.392395958150005,0.7394124708933832,1.2963801256206702
-0.28462902642955684,0.9649582158879273,0.12138851686717375,0.7088300221537098,0.7937766706230688,0.14961259484291786,1.4299838356169003,1.6131370240288139,0.056745034935847476,-1.1953059517007347,1.199741020118272,-0.7877171816054717,0.07007618932305666,1.3216360231507307,1.523373423939103,-1.2442638034897482,-1.4816593587911528,1.621713270957024,1.2829094384844049,-0.22947976156346855
-0.25522993400714794,1.3327124447217198,-1.5624867807701779,-0.17489792229111747,-0.39931583614517724,1.6847888646590612,-0.2822297718320799,0.4049931756237415,-0.7262103958053102,-0.4853347102801434,-1.3909769522014974,1.3182651508594136,1.118364404009389,-0.3154546361478412,-0.6033863704362753,1.6826901069145983,1.3230908640361234,0.43314880693182534,-1.0191732048562696,-0.35921466786542283
0.4743689134127247,0.3712805136616025,-0.17662416035660924,1.1657495267374829,-0.6061933337083969,0.48570377761835887,-1.0093751361668768,-1.5835348763880588,0.8084165658687096,-0.6328984801336699,0.8458738289147942,0.5206732150016791,-0.7973272776889979,-1.6831101273425935,-0.12814594618434266,1.6449115917201877,-0.28974654953404994,1.4976896751481048,0.45326142192823216,0.840321238810147
0.1544506609231654,0.6631825249569115,-1.4549170532465685,0.18338542919735443,1.3616892183142582,-1.7182168592965028,0.9726293012178179,-0.16715498097376627,0.9716286284018337,-1.0121543324625601,-0.32370387388292565,-1.2365029600130637,1.8102723968997136,-0.3947157017765936,-0.4758931030352387,-1.1387624721449099,-1.1147551827739874,1.5902116417567733,1.274710954736263,1.1821275848028703
-0.4143696393409976,-0.1453723466500167,1.5275681397048446,-0.35532023919030775,1.424970468011645,1.2691543413028414,0.22599045865168135,1.5378475873042627,-0.7456450289430788,-1.6970604258632218,-0.546345906588412,-0.9190991274640736,-0.2725462965226935,-0.49462381715770165,-0.09735920743774862,0.8545691613296469,-0.7752216032335978,-1.3036123934238881,-0.4836596554963521,-0.049980596784292355
0.9150714078925425,0.19635178552510663,-1.2074937024389318,1.0115878833934773,0.4686016432604369,0.1214427085272245,-0.3887646947779208,-1.4834729418053871,1.4184282712157146,-0.12470688268123305,1.1720739513664014,-0.1904711070352109,1.163027578468099,1.0614018172299482,0.10193842685142017,1.2414520732244243,-0.8652865252994804,-1.3396601329806264,-1.5105445710772547,0.06393995375160694
-0.7875203507969162,1.370445965878587,-0.7460623021403867,-1.6439986920713772,1.3199712764597502,-0.9771788576142599,-1.0811804600813433,1.4873810433170866,1.69443491628096,1.647948063266975,-1.074851851859145,-1.6806125823426163,0.45375593523572605,-0.6730813194398927,-1.3111350743516585,-1.1103410562997051,-1.1656133621180003,-0.5585439081940312,1.3401678826121939,0.48217482931653466
-1.4700487711569017,0.19967245816831458,1.4151783450082187,1.6301334037952053,0.6497441314323638,-0.2873596595530736,-0.876332245248393,-1.1258054690828652,0.22266152267574152,1.3518612344205245,1.0221883305639028,1.1219457909383512,0.9777629585013597,-0.21608549379634193,0.7969857270011798,0.6972453136202653,-0.7927787831245577,0.03841476270622694,0.45274931234276083,-1.2538565494770442
0.8491809321295319,-1.0047322426058056,-0.3234012507855215,-1.161715489098572,0.44366039327640533,0.6216963427901514,0.8193171294137119,-0.47958233370962094,1.0483388639110143,-0.7381552725674041,1.5530071121697844,1.6679441337116032,0.9330316078849525,-0.6869737873544248,-0.5523009911474103,-1.628948114353532,-1.3854886689324954,-1.2844532412676346,0.8393100069426496,-1.0868779128826855
0.7263801324422152,-0.9708799800191376,-0.5294343571661265,0.8888955927370363,-0.8367912316335313,0.7361161620228283,1.547829157851402,0.17641535863460805,-0.2610719144502409,1.6004131371340131,1.1494547874766365,-1.0074126585734822,0.03161223381070216,1.5858642968001326,-0.17719187891794108,-0.7377351104735678,1.2101360520990143,1.35425325917499,-0.530032481390109,0.6425635345467288
-1.4590905721794396,1.6111721645195294,0.6123892424467834,0.32354711286201476,-0.673290347904475,-0.818880573046724,1.2883022249650935,-1.5889723592717016,0.3130351484410941,0.87770285203372,-1.2428031771825574,-0.1655464196070364,0.33421301604168757,1.4129698212692823,1.3895941212085572,0.7968209069129375,0.437858101230347,0.6206580151879227,1.1408961051671684,-0.3805746371401352
